Gene_Symbol	type	file
NEK8	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK9	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NELFCD	Oncogene	allOnco_Feb2017.tsv
NET1	Oncogene	allOnco_Feb2017.tsv
NEU3	Oncogene	allOnco_Feb2017.tsv
NEURL1	TumorSuppressorGene	TumorSuppressorGene.txt
NEURL3	Oncogene	allOnco_Feb2017.tsv
NEUROD1	TranscriptionFactor	addTF_JL.tsv
NEUROD2	TranscriptionFactor	addTF_JL.tsv
NEUROD4	TranscriptionFactor	addTF_JL.tsv
NEUROD6	TranscriptionFactor	addTF_JL.tsv
NEUROG1	TranscriptionFactor	addTF_JL.tsv
NEUROG2	TranscriptionFactor	addTF_JL.tsv
NEUROG3	TranscriptionFactor	addTF_JL.tsv
NF1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NF2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NFAT5	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NFATC1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NFATC2	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NFATC3	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NFATC4	TranscriptionFactor	addTF_JL.tsv
NFE2	TranscriptionFactor	addTF_JL.tsv
NFE2L1	TranscriptionFactor	addTF_JL.tsv
NFE2L2	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NFE2L3	TranscriptionFactor	addTF_JL.tsv
NFE4	TranscriptionFactor	addTF_JL.tsv
NFIA	TranscriptionFactor	addTF_JL.tsv
NFIB	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NFIC	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NFIL3	TranscriptionFactor	addTF_JL.tsv
NFIX	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NFKB1	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
NFKB2	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NFKBIA	Oncogene	allOnco_Feb2017.tsv
NFKBIE	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NFX1	TranscriptionFactor	addTF_JL.tsv
NFXL1	TranscriptionFactor	addTF_JL.tsv
NFYA	TranscriptionFactor	addTF_JL.tsv
NFYB	TranscriptionFactor	addTF_JL.tsv
NFYC	TranscriptionFactor	addTF_JL.tsv
NGFR	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NHERF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NHLH1	TranscriptionFactor	addTF_JL.tsv
NHLH2	TranscriptionFactor	addTF_JL.tsv
NIK	Kinase	Kincat_Hsap.08.02.txt
NIM1	Kinase	Kincat_Hsap.08.02.txt
NIM1K	Kinase	PfamKinase
NIN	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NINJ1	TumorSuppressorGene	TumorSuppressorGene.txt
NIPBL	Oncogene	allOnco_Feb2017.tsv
NIT2	TumorSuppressorGene	TumorSuppressorGene.txt
NKAIN2	Oncogene	allOnco_Feb2017.tsv
NKRF	TranscriptionFactor	addTF_JL.tsv
NKX1-1	TranscriptionFactor	addTF_JL.tsv
NKX1-2	TranscriptionFactor	addTF_JL.tsv
NKX2-1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NKX2-2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NKX2-3	TranscriptionFactor	addTF_JL.tsv
NKX2-4	TranscriptionFactor	addTF_JL.tsv
NKX2-5	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NKX2-6	TranscriptionFactor	addTF_JL.tsv
NKX2-8	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NKX3-1	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
NKX3-2	TranscriptionFactor	addTF_JL.tsv
NKX6-1	TranscriptionFactor	addTF_JL.tsv
NKX6-2	TranscriptionFactor	addTF_JL.tsv
NKX6-3	TranscriptionFactor	addTF_JL.tsv
NLE1	Oncogene	allOnco_Feb2017.tsv
NLK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NLRC4	Oncogene	allOnco_Feb2017.tsv
NLRP2	Oncogene	allOnco_Feb2017.tsv
NLRP8	Oncogene	allOnco_Feb2017.tsv
NME1	TumorSuppressorGene	TumorSuppressorGene.txt
NME2	TranscriptionFactor	addTF_JL.tsv
NME3	Oncogene	allOnco_Feb2017.tsv
NMT1	Oncogene	allOnco_Feb2017.tsv
NNAT	TumorSuppressorGene	TumorSuppressorGene.txt
NNMT	Oncogene	allOnco_Feb2017.tsv
NOBOX	TranscriptionFactor	addTF_JL.tsv
NOD1	Oncogene	allOnco_Feb2017.tsv
NOL3	Oncogene	allOnco_Feb2017.tsv
NOL7	TumorSuppressorGene	TumorSuppressorGene.txt
NONO	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NOP53	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NOTCH1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NOTCH2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NOTCH3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NOTCH4	Oncogene	allOnco_Feb2017.tsv
NOTO	TranscriptionFactor	addTF_JL.tsv
NOV	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NPAP1	Oncogene	allOnco_Feb2017.tsv
NPAS1	TranscriptionFactor	addTF_JL.tsv
NPAS2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NPAS3	TranscriptionFactor	addTF_JL.tsv
NPAS4	TranscriptionFactor	addTF_JL.tsv
NPM1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NPR1	Kinase	PfamKinase
NPR2	Kinase	PfamKinase
NPRL2	TumorSuppressorGene	TumorSuppressorGene.txt
NPY	Oncogene	allOnco_Feb2017.tsv
NPY1R	Oncogene	allOnco_Feb2017.tsv
NQO1	Oncogene	allOnco_Feb2017.tsv
NR0B1	TranscriptionFactor	addTF_JL.tsv
NR0B2	TumorSuppressorGene	TumorSuppressorGene.txt
NR1D1	TranscriptionFactor	addTF_JL.tsv
NR1D2	TranscriptionFactor	addTF_JL.tsv
NR1H2	TranscriptionFactor	addTF_JL.tsv
NR1H3	TranscriptionFactor	addTF_JL.tsv
NR1H4	TranscriptionFactor	addTF_JL.tsv
NR1I2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR1I3	TranscriptionFactor	addTF_JL.tsv
NR2C1	TranscriptionFactor	addTF_JL.tsv
NR2C2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR2E1	TranscriptionFactor	addTF_JL.tsv
NR2E3	TranscriptionFactor	addTF_JL.tsv
NR2F1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NR2F2	TranscriptionFactor	addTF_JL.tsv
NR2F6	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NR3C1	TranscriptionFactor	addTF_JL.tsv
NR3C2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
NR4A1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR4A2	TranscriptionFactor	addTF_JL.tsv
NR4A3	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
NR5A1	TranscriptionFactor	addTF_JL.tsv
NR5A2	TranscriptionFactor	addTF_JL.tsv
NR6A1	TranscriptionFactor	addTF_JL.tsv
NRAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NRBP1	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
NRBP2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NRCAM	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
NRF1	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
NRG1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NRIP1	Oncogene	allOnco_Feb2017.tsv
NRK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NRL	TranscriptionFactor	addTF_JL.tsv
NRSN2	TumorSuppressorGene	TumorSuppressorGene.txt
NRXN2	Oncogene	allOnco_Feb2017.tsv
NSD1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NSD2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NSD3	TumorSuppressorGene	TumorSuppressorGene.txt
NSD3	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NT5C2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NTHL1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NTRK1	CosmicCensus, Oncogene, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
NTRK2	Oncogene, Kinase	allOnco_Feb2017.tsv, PfamKinase
NTRK3	TumorSuppressorGene, CosmicCensus, Oncogene, Kinase	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
NUAK1	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase
NUAK2	Kinase	PfamKinase
NUDT6	Oncogene	allOnco_Feb2017.tsv
NUMA1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NUMB	TumorSuppressorGene	TumorSuppressorGene.txt
NUP133	Oncogene	allOnco_Feb2017.tsv
NUP214	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NUP98	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NUPR1	TumorSuppressorGene	TumorSuppressorGene.txt
NUTM1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NUTM2B	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
NUTM2D	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NuaK1	Kinase	Kincat_Hsap.08.02.txt
NuaK2	Kinase	Kincat_Hsap.08.02.txt
OBSCN	Oncogene, Kinase	allOnco_Feb2017.tsv, PfamKinase
OLFM4	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
OLIG1	TranscriptionFactor	addTF_JL.tsv
OLIG2	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
OLIG3	TranscriptionFactor	addTF_JL.tsv
OMD	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
ONECUT1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ONECUT2	TranscriptionFactor	addTF_JL.tsv
ONECUT3	TranscriptionFactor	addTF_JL.tsv
OPCML	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ORAI2	Oncogene	allOnco_Feb2017.tsv
ORAOV1	Oncogene	allOnco_Feb2017.tsv
OSBPL3	Oncogene	allOnco_Feb2017.tsv
OSCP1	TumorSuppressorGene	TumorSuppressorGene.txt
OSGIN1	TumorSuppressorGene	TumorSuppressorGene.txt
OSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv
OSR2	TranscriptionFactor	addTF_JL.tsv
OTOF	Oncogene	allOnco_Feb2017.tsv
OTP	TranscriptionFactor	addTF_JL.tsv
OTX1	TranscriptionFactor	addTF_JL.tsv
OTX2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
OVOL1	TranscriptionFactor	addTF_JL.tsv
OVOL2	TranscriptionFactor	addTF_JL.tsv
OVOL3	TranscriptionFactor	addTF_JL.tsv
OXSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv
OXSR1	Kinase	PfamKinase
Obscn	Kinase	Kincat_Hsap.08.02.txt
P2RX7	Oncogene	allOnco_Feb2017.tsv
P2RY14	Oncogene	allOnco_Feb2017.tsv
P2RY8	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PA2G4	TranscriptionFactor	addTF_JL.tsv
PABPC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PACRG	TumorSuppressorGene	TumorSuppressorGene.txt
PACSIN2	Oncogene	allOnco_Feb2017.tsv
PADI2	Oncogene	allOnco_Feb2017.tsv
PAEP	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PAF1	Oncogene	allOnco_Feb2017.tsv
PAFAH1B1	TumorSuppressorGene	TumorSuppressorGene.txt
PAFAH1B2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PAIP2	TumorSuppressorGene	TumorSuppressorGene.txt
PAK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
PAK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK2ps	Kinase	Kincat_Hsap.08.02.txt
PAK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK5	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK6	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PALB2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PANO1	TumorSuppressorGene	TumorSuppressorGene.txt
PANX2	TumorSuppressorGene	TumorSuppressorGene.txt
PAPPA2	Oncogene	allOnco_Feb2017.tsv
PAPSS1	Kinase	PfamKinase
PAPSS2	Kinase	PfamKinase
PARK2	TumorSuppressorGene	TumorSuppressorGene.txt
PARK7	TumorSuppressorGene	TumorSuppressorGene.txt
PARP1	TumorSuppressorGene	TumorSuppressorGene.txt
PARVB	Oncogene	allOnco_Feb2017.tsv
PASK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PATJ	Oncogene	allOnco_Feb2017.tsv
PATZ1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PAWR	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PAX1	TranscriptionFactor	addTF_JL.tsv
PAX2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PAX3	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PAX4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PAX5	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PAX6	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
PAX7	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PAX8	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PAX9	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PBK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PBRM1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PBX1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PBX2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PBX2P1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PBX3	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PBX4	TranscriptionFactor	addTF_JL.tsv
PCBP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PCDH10	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH17	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH8	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH9	TumorSuppressorGene	TumorSuppressorGene.txt
PCDHB15	Oncogene	allOnco_Feb2017.tsv
PCDHB7	Oncogene	allOnco_Feb2017.tsv
PCDHGC3	TumorSuppressorGene	TumorSuppressorGene.txt
PCED1B	Oncogene	allOnco_Feb2017.tsv
PCGF2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PCGF6	TranscriptionFactor	addTF_JL.tsv
PCM1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PCNA	Oncogene	allOnco_Feb2017.tsv
PCSK7	Oncogene	allOnco_Feb2017.tsv
PCTAIRE1	Kinase	Kincat_Hsap.08.02.txt
PCTAIRE2	Kinase	Kincat_Hsap.08.02.txt
PCTAIRE3	Kinase	Kincat_Hsap.08.02.txt
PDCD1LG2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PDCD4	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PDCD5	TumorSuppressorGene	TumorSuppressorGene.txt
PDCD6	Oncogene	allOnco_Feb2017.tsv
PDE11A	Oncogene	allOnco_Feb2017.tsv
PDE4A	Oncogene	allOnco_Feb2017.tsv
PDE4D	Oncogene	allOnco_Feb2017.tsv
PDE4DIP	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PDGFA	Oncogene	allOnco_Feb2017.tsv
PDGFB	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PDGFRA	CosmicCensus, Oncogene, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
PDGFRB	CosmicCensus, Oncogene, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
PDGFRL	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PDGFRa	Kinase	Kincat_Hsap.08.02.txt
PDGFRb	Kinase	Kincat_Hsap.08.02.txt
PDHK1	Kinase	Kincat_Hsap.08.02.txt
PDHK2	Kinase	Kincat_Hsap.08.02.txt
PDHK3	Kinase	Kincat_Hsap.08.02.txt
PDHK4	Kinase	Kincat_Hsap.08.02.txt
PDIK1L	Kinase	PfamKinase
PDK1	Kinase	Kincat_Hsap.08.02.txt
PDLIM4	TumorSuppressorGene	TumorSuppressorGene.txt
PDPK1	Kinase	PfamKinase
PDS5B	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PDSS2	TumorSuppressorGene	TumorSuppressorGene.txt
PDX1	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
PDXK	Oncogene	allOnco_Feb2017.tsv
PEA15	TumorSuppressorGene	TumorSuppressorGene.txt
PEAK1	Kinase	PfamKinase
PEAR1	Oncogene	allOnco_Feb2017.tsv
PEBP1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PECAM1	Oncogene	allOnco_Feb2017.tsv
PEG10	Oncogene	allOnco_Feb2017.tsv
PEG3	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
PEK	Kinase	Kincat_Hsap.08.02.txt
PER1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PER2	TumorSuppressorGene	TumorSuppressorGene.txt
PF4	TumorSuppressorGene	TumorSuppressorGene.txt
PFN1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PFTAIRE1	Kinase	Kincat_Hsap.08.02.txt
PFTAIRE2	Kinase	Kincat_Hsap.08.02.txt
PGF	Oncogene	allOnco_Feb2017.tsv
PGGHG	Oncogene	allOnco_Feb2017.tsv
PGR	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PGRMC2	TumorSuppressorGene	TumorSuppressorGene.txt
PHACTR4	TumorSuppressorGene	TumorSuppressorGene.txt
PHB	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PHB1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PHC3	TumorSuppressorGene	TumorSuppressorGene.txt
PHF1	TranscriptionFactor	addTF_JL.tsv
PHF19	TranscriptionFactor	addTF_JL.tsv
PHF20	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PHF21A	TranscriptionFactor	addTF_JL.tsv
PHF6	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PHIP	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PHIP	Oncogene	allOnco_Feb2017.tsv
PHKG1	Kinase	PfamKinase
PHKG2	Kinase	PfamKinase
PHKg1	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps1	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps2	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps3	Kinase	Kincat_Hsap.08.02.txt
PHKg2	Kinase	Kincat_Hsap.08.02.txt
PHLDA2	TumorSuppressorGene	TumorSuppressorGene.txt
PHLDA3	TumorSuppressorGene	TumorSuppressorGene.txt
PHLPP1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PHLPP2	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
PHOX2A	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PHOX2B	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
PI4K2B	Kinase	PfamKinase
PI4KA	Kinase	PfamKinase
PI4KB	Kinase	PfamKinase
PIAS1	TumorSuppressorGene	TumorSuppressorGene.txt
PIAS3	Oncogene	allOnco_Feb2017.tsv
PICALM	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PICK1	Oncogene	allOnco_Feb2017.tsv
PIERCE2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PIGR	Oncogene	allOnco_Feb2017.tsv
PIK3C2A	Kinase	PfamKinase
PIK3C2B	Kinase	PfamKinase
PIK3C2G	Kinase	PfamKinase
PIK3C3	Kinase	PfamKinase
PIK3CA	CosmicCensus, Oncogene, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
PIK3CB	CosmicCensus, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
PIK3CD	Oncogene, Kinase	allOnco_Feb2017.tsv, PfamKinase
PIK3CG	Kinase	PfamKinase
PIK3R1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
PIK3R2	Oncogene	allOnco_Feb2017.tsv
PIK3R4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PIK3R5	Oncogene	allOnco_Feb2017.tsv
PIM1	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
PIM2	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
PIM3	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
PIN1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PINK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PINX1	TumorSuppressorGene	TumorSuppressorGene.txt
PITSLRE	Kinase	Kincat_Hsap.08.02.txt
PITX1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
PITX2	TranscriptionFactor	addTF_JL.tsv
PITX3	TranscriptionFactor	addTF_JL.tsv
PIWIL2	TumorSuppressorGene	TumorSuppressorGene.txt
PKACa	Kinase	Kincat_Hsap.08.02.txt
PKACb	Kinase	Kincat_Hsap.08.02.txt
PKACg	Kinase	Kincat_Hsap.08.02.txt
PKCa	Kinase	Kincat_Hsap.08.02.txt
PKCb	Kinase	Kincat_Hsap.08.02.txt
PKCd	Kinase	Kincat_Hsap.08.02.txt
PKCe	Kinase	Kincat_Hsap.08.02.txt
